Volume (micron^3)	Surface (micron^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (micron)	SD dist. to surf. (micron)	Median dist. to surf. (micron)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
2.314	14.515	96	77	294	3.062	3.405	1.500	1	17	376.729	3.542	2.208	0.744	0.222	0.711	376.605	3.255	1.677	373	0	1	7	8	6
1.109	8.800	46	43	48	1.043	0.206	1.000	1	2	382.761	2.739	2.130	0.577	0.179	0.568	382.771	2.688	2.083	381	0	1	4	6	4
52406.113	41708.000	2174412	462432	279755712	128.658	205.603	69.000	1	4010	274.519	138.383	21.149	33.522	17.927	30.321	269.928	130.281	23.210	0	0	1	512	263	45
0.362	3.757	15	15	16	1.067	0.258	1.000	1	2	366.133	2.000	1.333	0.330	0.081	0.354	366.125	2.000	1.312	365	1	1	4	3	2
0.241	2.664	10	10	10	1.000	0.000	1.000	1	1	364.000	8.000	1.100	0.281	0.099	0.301	364.000	8.000	1.100	363	7	1	3	3	2
0.337	3.439	14	14	16	1.143	0.535	1.000	1	3	315.000	11.000	1.357	0.318	0.068	0.353	315.000	11.000	1.312	314	10	1	3	3	2
0.916	6.932	38	34	59	1.553	0.891	1.000	1	4	317.632	17.447	1.579	0.490	0.115	0.466	317.576	17.458	1.441	316	15	1	5	6	3
1.711	13.088	71	66	78	1.099	0.345	1.000	1	3	327.620	20.141	1.634	0.760	0.290	0.740	327.679	20.154	1.577	324	18	1	10	5	4
2.169	13.686	90	72	221	2.456	2.274	1.000	1	11	268.700	29.789	1.933	0.697	0.166	0.699	268.643	29.769	1.629	266	27	1	7	7	4
0.434	4.021	18	17	19	1.056	0.236	1.000	1	2	240.000	43.833	1.611	0.373	0.092	0.357	240.000	43.842	1.579	239	43	1	3	3	3
3.061	16.190	127	92	892	7.024	9.604	3.000	1	53	155.181	62.795	2.409	0.797	0.151	0.776	155.174	62.781	1.768	152	60	1	7	7	5
0.241	2.664	10	10	10	1.000	0.000	1.000	1	1	228.000	64.000	1.100	0.281	0.099	0.301	228.000	64.000	1.100	227	63	1	3	3	2
2.627	13.951	109	83	533	4.890	6.071	2.000	1	31	113.257	75.844	2.294	0.742	0.142	0.724	113.199	75.807	1.732	110	73	1	7	6	5
1.735	9.576	72	54	247	3.431	3.439	2.000	1	17	122.000	77.000	2.250	0.635	0.085	0.628	122.000	77.000	1.798	120	75	1	5	5	4
0.819	6.878	34	32	54	1.588	1.104	1.000	1	5	159.059	88.471	1.618	0.474	0.142	0.473	159.037	88.481	1.426	157	86	1	5	6	4
4.242	19.717	176	117	1510	8.580	13.157	3.000	1	70	117.875	94.381	2.761	0.909	0.171	0.880	117.774	94.450	1.899	114	91	1	8	8	6
3.013	18.044	125	105	247	1.976	1.743	1.000	1	10	186.448	120.512	1.856	0.843	0.266	0.859	186.166	120.004	1.603	182	116	1	10	9	4
0.241	2.664	10	10	10	1.000	0.000	1.000	1	1	183.000	132.000	1.100	0.281	0.099	0.301	183.000	132.000	1.100	182	131	1	3	3	2
0.844	6.333	35	35	53	1.514	0.887	1.000	1	4	191.857	136.543	1.343	0.462	0.145	0.463	191.849	136.585	1.264	190	134	1	5	6	2
0.241	2.664	10	10	10	1.000	0.000	1.000	1	1	194.000	144.000	1.100	0.281	0.099	0.301	194.000	144.000	1.100	193	143	1	3	3	2
1.181	8.519	49	45	92	1.878	1.394	1.000	1	7	170.898	150.449	1.714	0.553	0.154	0.549	170.859	150.326	1.522	169	148	1	5	7	3
1.350	9.014	56	50	125	2.232	2.027	1.000	1	9	69.554	153.179	1.661	0.564	0.130	0.570	69.496	153.064	1.448	67	151	1	6	6	3
4.652	21.602	193	126	1093	5.663	8.231	2.000	1	47	50.016	160.876	3.197	0.990	0.275	0.918	50.036	160.618	2.106	46	158	1	9	7	8
0.241	2.664	10	10	10	1.000	0.000	1.000	1	1	75.000	174.000	1.100	0.281	0.099	0.301	75.000	174.000	1.100	74	173	1	3	3	2
0.530	4.709	22	22	28	1.273	0.550	1.000	1	3	70.000	176.000	1.409	0.375	0.096	0.386	70.000	176.000	1.321	68	174	1	5	5	2
0.289	3.650	12	12	30	2.500	1.679	2.500	1	6	511.000	241.500	1.667	0.421	0.168	0.425	511.000	241.567	1.433	511	239	1	1	6	3
0.410	4.268	17	17	17	1.000	0.000	1.000	1	1	78.471	259.353	1.588	0.402	0.171	0.424	78.471	259.353	1.588	77	258	1	5	3	3
35.357	317.196	1467	1467	47165	32.151	39.578	19.000	1	352	511.000	117.767	28.146	4.794	1.978	4.773	511.000	115.186	33.847	511	95	3	1	51	43
0.699	5.114	29	27	38	1.310	0.660	1.000	1	4	40.000	161.862	4.034	0.443	0.094	0.463	40.000	161.895	4.026	39	160	3	3	4	3
