Volume (micron^3)	Surface (micron^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (micron)	SD dist. to surf. (micron)	Median dist. to surf. (micron)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
0.892	6.878	37	35	13076	353.405	119.819	339.000	200	690	16.514	1.568	1.676	0.484	0.131	0.475	16.402	1.443	1.566	15	0	1	5	5	3
0.169	2.416	7	7	1500	214.286	10.499	215.000	201	232	227.286	2.286	1.000	0.344	0.188	0.366	227.277	2.303	1.000	226	0	1	3	5	1
0.795	6.280	33	33	9560	289.697	62.318	262.000	203	397	245.515	1.061	1.364	0.468	0.165	0.459	245.553	1.023	1.310	243	0	1	7	4	2
1.109	8.148	46	42	15021	326.543	107.687	296.000	200	651	353.652	1.957	1.674	0.528	0.135	0.545	353.619	2.025	1.569	351	0	1	6	5	3
0.048	0.829	2	2	419	209.500	12.021	209.500	201	218	426.500	0.000	1.000	0.124	0.000	0.124	426.480	0.000	1.000	426	0	1	2	1	1
0.121	1.728	5	5	1296	259.200	62.910	232.000	201	344	431.800	0.000	1.400	0.260	0.067	0.253	431.772	0.000	1.334	431	0	1	3	1	2
0.024	0.511	1	1	202	202.000	0.000	202.000	202	202	152.000	2.000	1.000	0.000	0.000	0.000	152.000	2.000	1.000	152	2	1	1	1	1
0.386	3.633	16	16	4729	295.562	81.738	290.500	201	479	174.062	3.688	1.438	0.334	0.072	0.344	174.066	3.696	1.364	173	2	1	3	4	2
0.747	5.962	31	31	9298	299.935	90.002	290.000	203	505	186.935	5.000	1.355	0.445	0.144	0.423	187.043	5.084	1.316	184	3	1	6	5	2
0.193	2.610	8	8	2084	260.500	53.208	258.000	200	325	38.375	6.250	1.125	0.280	0.109	0.288	38.380	6.288	1.102	37	5	1	4	3	2
0.458	4.338	19	18	7221	380.053	126.262	352.000	249	693	92.000	6.737	1.579	0.379	0.097	0.352	92.009	6.713	1.491	91	5	1	3	4	3
0.217	2.470	9	9	2067	229.667	27.550	217.000	200	277	155.444	5.889	1.000	0.301	0.123	0.297	155.433	5.881	1.000	154	5	1	4	3	1
0.217	2.540	9	9	2279	253.222	41.808	245.000	206	316	225.889	8.111	1.111	0.272	0.095	0.281	225.838	8.110	1.090	225	7	1	3	3	2
0.096	1.270	4	4	847	211.750	10.436	210.000	202	225	5.500	8.500	1.000	0.176	0.000	0.176	5.508	8.519	1.000	5	8	1	2	2	1
0.072	1.146	3	3	698	232.667	38.136	222.000	201	275	331.667	8.333	1.000	0.163	0.039	0.185	331.712	8.318	1.000	331	8	1	2	2	1
0.482	4.198	20	20	7084	354.200	130.514	309.500	206	608	216.350	10.350	1.400	0.363	0.086	0.392	216.379	10.380	1.346	215	9	1	4	4	2
1.350	10.902	56	54	17187	306.911	94.749	276.000	201	557	418.232	13.929	1.357	0.679	0.317	0.624	418.121	14.206	1.324	415	9	1	8	9	3
0.024	0.511	1	1	220	220.000	0.000	220.000	220	220	219.000	14.000	1.000	0.000	0.000	0.000	219.000	14.000	1.000	219	14	1	1	1	1
3.422	18.524	142	127	47987	337.937	112.560	304.500	201	671	228.845	18.507	1.599	0.832	0.269	0.851	229.131	18.529	1.538	223	14	1	11	11	3
0.024	0.511	1	1	215	215.000	0.000	215.000	215	215	308.000	15.000	1.000	0.000	0.000	0.000	308.000	15.000	1.000	308	15	1	1	1	1
0.024	0.511	1	1	231	231.000	0.000	231.000	231	231	212.000	18.000	1.000	0.000	0.000	0.000	212.000	18.000	1.000	212	18	1	1	1	1
1.350	9.207	56	50	20515	366.339	140.869	337.500	202	748	4.857	22.196	1.607	0.576	0.158	0.583	4.952	22.291	1.506	1	20	1	8	5	3
0.048	0.829	2	2	524	262.000	15.556	262.000	251	273	171.500	20.000	1.000	0.124	0.000	0.124	171.479	20.000	1.000	171	20	1	2	1	1
0.289	3.369	12	12	2964	247.000	37.241	243.500	202	314	214.167	22.083	1.167	0.322	0.118	0.322	214.180	22.091	1.142	212	21	1	5	3	2
4.194	19.348	174	123	127843	734.730	497.094	563.500	200	2114	26.741	25.787	2.287	0.888	0.190	0.875	26.701	25.744	1.951	23	22	1	9	8	5
0.530	5.521	22	22	5493	249.682	39.005	245.500	201	327	202.636	24.500	1.182	0.428	0.147	0.421	202.621	24.511	1.155	201	22	1	4	6	2
0.362	3.563	15	15	4191	279.400	66.248	269.000	201	406	417.400	23.267	1.333	0.334	0.085	0.351	417.377	23.293	1.296	416	22	1	4	3	2
3.181	19.651	132	118	48321	366.068	140.559	319.000	201	837	411.053	33.068	1.591	1.033	0.474	1.044	410.966	33.598	1.503	408	25	1	7	15	3
0.096	1.411	4	4	1025	256.250	60.917	253.500	200	318	0.000	26.500	1.500	0.231	0.000	0.231	0.000	26.513	1.398	0	26	1	1	2	2
1.591	11.146	66	58	19939	302.106	84.339	275.500	200	569	123.576	29.455	1.727	0.685	0.231	0.711	123.517	29.335	1.670	122	26	1	5	8	3
0.024	0.511	1	1	203	203.000	0.000	203.000	203	203	328.000	26.000	1.000	0.000	0.000	0.000	328.000	26.000	1.000	328	26	1	1	1	1
0.024	0.511	1	1	216	216.000	0.000	216.000	216	216	371.000	27.000	1.000	0.000	0.000	0.000	371.000	27.000	1.000	371	27	1	1	1	1
0.024	0.511	1	1	225	225.000	0.000	225.000	225	225	353.000	30.000	1.000	0.000	0.000	0.000	353.000	30.000	1.000	353	30	1	1	1	1
0.096	1.270	4	4	994	248.500	22.576	249.500	220	275	18.500	31.500	1.000	0.176	0.000	0.176	18.530	31.525	1.000	18	31	1	2	2	1
0.386	3.757	16	16	4383	273.938	56.749	266.000	206	401	130.938	32.938	1.375	0.337	0.082	0.349	130.943	32.909	1.323	129	32	1	4	3	2
0.145	2.169	6	6	1503	250.500	45.218	242.500	205	331	170.000	33.000	1.167	0.236	0.088	0.257	169.985	32.983	1.136	169	32	1	3	3	2
0.458	4.321	19	19	5699	299.947	79.924	272.000	200	492	162.684	34.316	1.316	0.360	0.092	0.359	162.732	34.298	1.300	161	33	1	4	4	2
0.024	0.511	1	1	205	205.000	0.000	205.000	205	205	203.000	35.000	1.000	0.000	0.000	0.000	203.000	35.000	1.000	203	35	1	1	1	1
0.434	4.198	18	18	4879	271.056	64.228	244.500	200	412	372.778	36.333	1.333	0.355	0.092	0.362	372.755	36.338	1.290	371	35	1	4	4	2
0.048	0.829	2	2	429	214.500	4.950	214.500	211	218	343.500	36.000	1.000	0.124	0.000	0.124	343.492	36.000	1.000	343	36	1	2	1	1
0.578	5.027	24	23	9051	377.125	149.311	358.500	213	725	486.583	37.792	1.458	0.398	0.101	0.398	486.602	37.791	1.379	485	36	1	4	4	3
0.844	6.173	35	31	13722	392.057	171.509	321.000	214	832	86.543	41.229	1.629	0.469	0.096	0.478	86.574	41.198	1.494	85	39	1	4	5	3
260.125	393.297	10793	3133	7630081	706.947	473.339	548.000	200	2986	196.329	56.081	6.130	3.795	1.054	3.967	196.718	55.091	5.767	174	39	1	42	33	16
1.036	7.249	43	38	16368	380.651	151.844	331.000	205	812	366.047	40.372	1.628	0.519	0.128	0.534	365.922	40.429	1.516	364	39	1	6	4	3
0.169	2.169	7	7	1714	244.857	48.054	229.000	205	329	247.571	41.857	1.286	0.260	0.065	0.279	247.583	41.864	1.253	247	41	1	2	3	2
0.795	6.367	33	30	10452	316.727	88.166	305.000	202	509	169.879	43.485	1.576	0.470	0.117	0.487	169.874	43.473	1.481	168	42	1	5	4	3
0.988	8.219	41	39	11592	282.732	61.714	271.000	206	464	382.488	46.707	1.561	0.572	0.211	0.604	382.595	46.770	1.503	380	44	1	7	6	3
0.241	2.857	10	10	2477	247.700	42.596	229.500	207	341	41.400	45.900	1.100	0.294	0.102	0.304	41.455	45.933	1.087	40	45	1	4	3	2
0.072	1.146	3	3	719	239.667	15.567	238.000	225	256	163.667	45.667	1.000	0.163	0.039	0.185	163.669	45.687	1.000	163	45	1	2	2	1
0.554	4.903	23	22	6504	282.783	74.025	253.000	203	438	142.000	48.957	1.522	0.409	0.117	0.395	142.041	48.860	1.463	141	47	1	3	5	3
0.844	6.985	35	34	11698	334.229	105.223	305.000	209	616	297.200	49.771	1.400	0.474	0.152	0.474	297.326	49.823	1.348	294	48	1	7	5	3
0.747	5.979	31	29	10843	349.774	119.443	354.000	203	637	95.129	50.161	1.516	0.448	0.117	0.445	95.172	50.152	1.431	93	49	1	5	4	3
2.675	15.981	111	97	42499	382.874	161.556	344.000	201	925	414.730	54.766	1.649	0.794	0.276	0.787	414.610	54.947	1.535	411	49	1	8	11	3
0.024	0.511	1	1	224	224.000	0.000	224.000	224	224	114.000	50.000	1.000	0.000	0.000	0.000	114.000	50.000	1.000	114	50	1	1	1	1
1.398	9.154	58	51	23288	401.517	162.804	351.500	205	841	369.552	52.483	1.707	0.573	0.129	0.590	369.537	52.465	1.593	367	50	1	6	6	3
0.289	3.245	12	12	3399	283.250	67.359	276.000	207	431	105.333	51.833	1.250	0.310	0.084	0.328	105.321	51.865	1.224	104	51	1	4	3	2
1.277	9.719	53	51	15204	286.868	67.613	281.000	203	446	134.189	54.887	1.472	0.616	0.259	0.584	134.182	54.737	1.424	132	52	1	5	9	3
0.024	0.511	1	1	201	201.000	0.000	201.000	201	201	263.000	52.000	1.000	0.000	0.000	0.000	263.000	52.000	1.000	263	52	1	1	1	1
0.289	3.245	12	12	3558	296.500	68.014	277.500	216	436	42.333	56.833	1.250	0.310	0.084	0.328	42.310	56.832	1.217	41	56	1	4	3	2
